engine_id,cycle,altitude_ft,mach,temperature_k,pressure_pa,airspeed_mps,dynamic_pressure_pa,core_rpm,fan_rpm,throttle_proxy_pct,load_factor,cycle_duration_s,flight_distance_nm,horizontal_distance_nm,vertical_distance_m,climb_rate_mps,flight_time_s,true_airspeed_mps,shaft_1x_hz,ftf_hz,bpfo_hz,bpfi_hz,bsf_hz,bearing_severity,rms_g,peak_g,crest_factor,kurtosis,sample_rate_hz,duration_s,flight_time_s_cumulative,flight_time_min_cumulative,bearing_status,bearing_risk_score
1,11,35000.0,0.693,218.808,23842.2640241166,205.49801269396508,8015.156418722581,8047.159030000021,1824.6953899999971,83.48619093338895,0.8346431636829678,14.037499868085646,1.5576016879499985,1.5017370689838012,0.0,3.109171456003337,14.037499868085646,205.49801269396508,134.119317166667,53.6477268666668,482.82954180000127,724.2443127000018,321.8863612000008,0.7554887691071437,0.1807266741570841,0.7152751871600067,3.9577731980963886,-0.34955102823531403,2048.0,14.037499868085646,230.28773845318347,3.838128974219724,WARNING,52.937862784349896
1,12,34132.75862068965,0.6706666666666666,220.52617862068962,24842.854011894222,199.65472428383129,7821.912809754204,8352.428290000025,1892.8220299999975,84.23564961733341,0.829374937330056,30.0,3.2341478015739407,1.5066733465210465,264.33517241379377,3.154138977040004,30.0,199.65472428383129,139.20713816666708,55.682855266666834,501.14569740000155,751.7185461000023,334.097131600001,0.7490654644642868,0.18135487051296528,0.6946483209461892,3.8303262492006134,-0.3391844620424984,2048.0,14.370975677383134,260.28773845318347,4.338128974219725,WARNING,52.010560186981095
1,13,30917.241379310348,0.6213333333333333,226.8967613793103,28854.063953016797,187.62106431259573,7797.481205772304,8296.059849999983,1988.5051199999998,84.37864681083329,0.8357992189102974,30.0,3.039218104415698,1.4801836552604504,980.0896551724109,3.1627188086499975,30.0,187.62106431259573,138.26766416666638,55.30706566666655,497.763590999999,746.6453864999985,331.8423939999993,0.7044310651785707,0.17608805839903527,0.6748167504185759,3.8322686759903135,-0.3782245386989187,2048.0,14.735512600590466,290.28773845318347,4.838128974219725,WATCH,49.11709394056835
1,14,28303.44827586207,0.5793333333333333,232.07520827586205,32487.553038571303,176.92356641770544,7632.5925013832775,7357.533579999999,1662.2808299999997,81.55277231222222,0.8302821113517771,30.0,2.8659325013667187,1.4106324783665636,796.6841379310372,2.993166338733333,30.0,176.92356641770544,122.62555966666666,49.05022386666667,441.4520148,662.1780221999999,294.30134319999996,0.6394285714285715,0.17001312904394894,0.6397518381425187,3.7629554949085184,-0.4207579349116859,2048.0,14.888281976384203,320.28773845318347,5.338128974219725,WATCH,44.61467912249122
1,15,26182.758620689656,0.5573333333333333,236.27671862068962,35700.293320745,171.7387419580032,7762.46868466079,7911.570340000017,1857.0295400000032,83.05603224872226,0.8303077754954772,30.0,2.781945064114523,1.4163518688734738,646.3862068965509,3.0833619349233357,30.0,171.7387419580032,131.85950566666693,52.743802266666776,474.69422040000103,712.0413306000015,316.46281360000063,0.6335535260714292,0.16920410125623292,0.6204728242280423,3.667008184916476,-0.4527013626304206,2048.0,15.534357159142086,350.28773845318347,5.838128974219725,WATCH,43.849011934308805
1,16,22360.344827586207,0.5209999999999999,243.8496848275862,42138.98014175092,163.09536388264868,8006.772836059907,10224.02826999998,2499.222499999996,89.94445099222216,0.8400903044807988,30.0,2.6419335402156916,1.4906507046626585,1165.0717241379316,3.4966670595333293,30.0,163.09536388264868,170.40047116666634,68.16018846666654,613.4416961999989,920.1625442999982,408.9611307999992,0.7093345112499991,0.17461156430013622,0.653187992669555,3.740806030159627,-0.39359890689118027,2048.0,17.46170269072462,380.28773845318347,6.338128974219725,WATCH,49.06996735188846
1,17,20636.206896551725,0.4853333333333333,247.2655468965517,45335.3473955438,152.99058929360882,7475.069390158183,7803.335739999984,1801.5776399999959,82.65760789177773,0.824481222402109,30.0,2.4782492866135337,1.3610457734254158,525.5172413793098,3.059456473506664,30.0,152.99058929360882,130.0555956666664,52.02223826666656,468.2001443999991,702.3002165999985,312.1334295999993,0.6084723224999993,0.16529854561320173,0.6502906949343616,3.934037607663171,-0.5067246609282519,2048.0,17.231588612842913,410.28773845318347,6.838128974219725,WATCH,43.28685139315264
1,18,18256.896551724138,0.46266666666666667,251.97943655172412,50066.01445032036,147.2290653508473,7502.007313358288,8028.333639999983,1946.8264199999976,82.9109947815555,0.8162120883114439,30.0,2.38492006507852,1.343943793231632,725.2137931034486,3.0746596868933302,30.0,147.2290653508473,133.80556066666637,53.52222426666655,481.70001839999895,722.5500275999984,321.13334559999925,0.6178472349999993,0.16479556063118514,0.6050723607525944,3.6716544938170705,-0.46271714683967113,2048.0,17.834196538069026,440.28773845318347,7.338128974219725,WATCH,42.84668825026824
1,19,15084.482758620688,0.4403333333333333,258.26462275862065,56987.55204160432,141.8589746623322,7734.658929062587,8191.627059999973,1934.4131899999957,83.6628994482777,0.8256744659541677,30.0,2.2979315550053814,1.3271503046574091,966.9517241379317,3.1197739668966618,30.0,141.8589746623322,136.52711766666621,54.61084706666649,491.4976235999984,737.2464353999976,327.6650823999989,0.6246511274999988,0.16640231313317289,0.58238209471639,3.499843744661805,-0.4781466493382891,2048.0,18.432807117854594,470.28773845318347,7.838128974219725,WATCH,42.601698266147146
1,20,14377.586206896553,0.4373333333333333,259.6651262068965,58630.624803931656,141.27398216283055,7849.603550638804,8114.129500000017,1934.0720099999999,83.35166256427783,0.8252020537085173,30.0,2.2884554346030868,1.316210319022992,215.46206896551666,3.10109975385667,30.0,141.27398216283055,135.23549166666695,54.09419666666678,486.84777000000105,730.2716550000015,324.5651800000006,0.6214220625000006,0.16587559597239698,0.595291553867826,3.588783210562735,-0.43071395967397663,2048.0,18.377265065997154,500.28773845318347,8.338128974219725,WATCH,42.74756690475098
1,21,13060.344827586207,0.44433333333333325,262.2748448275862,61794.650225829646,144.25471182235722,8540.17377462077,8397.491229999996,1936.790060000003,84.73543795222221,0.8472023169949436,30.0,2.3367393923707973,1.3249371106671757,401.49517241379317,3.1841262771333327,30.0,144.25471182235722,139.9581871666666,55.98327486666664,503.84947379999977,755.7742106999996,335.89964919999977,0.6332288012499998,0.1678338107728491,0.5960577088164429,3.5514757489667197,-0.46230003742212133,2048.0,18.069236124745196,530.2877384531835,8.838128974219725,WATCH,43.365775077116865
1,22,10765.51724137931,0.44633333333333325,266.8213572413793,67636.4045731575,146.15457359248782,9431.856787399673,8143.117899999979,1971.833489999999,83.67549123299995,0.8516578312319957,30.0,2.367514691023021,1.2888212964925645,699.463448275862,3.120529473979997,30.0,146.15457359248782,135.7186316666663,54.287452666666525,488.5870739999988,732.8806109999981,325.72471599999915,0.6226299124999991,0.16748488792028826,0.6505395914949722,3.884168891730614,-0.47674907971438296,2048.0,17.335151296474113,560.2877384531835,9.338128974219725,WATCH,44.0076198794224
1,23,11048.275862068964,0.4586666666666666,266.26115586206896,66893.36931030948,150.03544789978127,9850.89000087706,8406.502480000017,1929.880890000004,84.76113670222227,0.8646785333450275,27.0515220864862,2.191515784350315,1.3071527878666416,86.18482758620667,3.1856682021333365,27.0515220864862,150.03544789978127,140.10837466666695,56.04334986666678,504.39014880000104,756.5852232000016,336.26009920000064,0.6336042700000007,0.16989563372541933,0.6174627966167838,3.634365304612303,-0.459400599938522,2048.0,17.047341459953138,587.3392605396697,9.788987675661161,WATCH,43.721738768449256
1,24,11703.448275862067,0.46233333333333326,264.96312827586206,65197.07994016344,150.86577257500912,9755.209432842865,8934.13416999998,2159.342459999998,86.06455284344439,0.8589292086379048,30.0,2.4438300093144028,1.3321342673788612,199.69655172413786,3.2638731706066633,30.0,150.86577257500912,148.9022361666663,59.560894466666525,536.0480501999988,804.0720752999981,357.36536679999915,0.6555889237499991,0.17077686542526355,0.6486425240132225,3.798187315348551,-0.4301548329989515,2048.0,17.25353795901078,617.3392605396697,10.288987675661161,WATCH,45.80602930514415
1,25,11905.172413793103,0.48866666666666664,264.5634724137931,64681.87439818372,159.33839933828378,10812.000768652448,7871.995839999981,1709.0980500000023,83.11422221311105,0.8747693271820326,22.952676916239287,1.97475313194511,1.2907631041292584,61.48551724137951,3.0868533327866627,22.952676916239287,159.33839933828378,131.19993066666635,52.47997226666654,472.3197503999989,708.4796255999983,314.8798335999992,0.6113331599999992,0.17003076790254146,0.6034807203051276,3.5492442206167754,-0.4971427912209587,2048.0,15.670735446004455,640.291937455909,10.671532290931816,WATCH,41.933632282467045
1,26,13291.379310344826,0.5243333333333333,261.8171193103448,61229.93159728129,170.07844692134788,11783.56631037984,8715.609220000006,2058.477750000002,85.51434644311112,0.8875960644050644,30.0,2.7550504360909485,1.338540780178872,422.51586206896536,3.2308607865866676,30.0,170.07844692134788,145.26015366666675,58.10406146666671,522.9365532000004,784.4048298000005,348.6243688000002,0.6464837175000002,0.1728519538945091,0.6175658684346716,3.5728023578580417,-0.4718608183993096,2048.0,15.016646480152799,670.291937455909,11.171532290931816,WATCH,44.31265106893218
1,27,15815.51724137931,0.5619999999999999,256.8162972413793,55327.79362184851,180.54705093763818,12232.46615408938,7498.160949999983,1911.4736100000027,81.64367891977773,0.8847217196545252,30.0,2.924628254929344,1.303295754849445,769.3572413793108,2.9986207351866634,30.0,180.54705093763818,124.96934916666639,49.987739666666556,449.88965699999903,674.8344854999984,299.92643799999934,0.6245714285714286,0.17163677822420859,0.6615365951304263,3.8542822929609124,-0.5249211482033314,2048.0,13.572041315949622,700.291937455909,11.671532290931816,WATCH,44.01427202898651
1,28,19387.931034482757,0.6,249.73863103448275,47769.807713118746,190.08021179327935,12037.991543705924,8018.301789999987,1954.27412,83.33369185355552,0.8867209096494124,30.0,3.079053106802581,1.3604537318582988,1088.8717241379309,3.100021511213331,30.0,190.08021179327935,133.63836316666644,53.455345266666576,481.0981073999992,721.6471610999988,320.7320715999994,0.6745720983928566,0.17680544383761057,0.7118216992872705,4.026016868242208,-0.4394525179769322,2048.0,13.255247811601256,730.291937455909,12.171532290931816,WATCH,47.95125386850451
1,29,22206.896551724138,0.6243333333333333,244.15369655172412,42415.83355513265,195.56492605115656,11573.350114194862,8243.195680000026,1968.6677599999985,83.6380213137223,0.8730360328892649,30.0,3.167898370159124,1.3902703353262702,859.2206896551725,3.1182812788233383,30.0,195.56492605115656,137.3865946666671,54.95463786666684,494.5917408000016,741.8876112000023,329.727827200001,0.7047998200000012,0.17924817040484436,0.6153408259078165,3.4328987822750254,-0.41450141795757567,2048.0,13.294008859125107,760.291937455909,12.671532290931816,WATCH,47.54358342910018
1,30,24289.655172413793,0.6759999999999999,240.02733517241376,38781.16198143769,209.95191543550573,12405.442194340621,8572.274410000009,1977.3624699999982,85.03590906877781,0.8943395710578749,30.0,3.400948954138862,1.4310553988206536,634.824827586207,3.202154544126669,30.0,209.95191543550573,142.8712401666668,57.14849606666672,514.3364646000006,771.5046969000008,342.89097640000034,0.7627971480357147,0.18596277876759942,0.6739807060597528,3.624277452328441,-0.41156206145410135,2048.0,13.007188606729628,790.291937455909,13.171532290931816,WARNING,52.07892443163523
